"participantid","itemid","itemtype","message","target","competitor","distractor","id","answer","presentation_order","answer_which","targetpos","answer_order","correct","trialid","strategy_seen","strategy_answer","strategy_answer_which","strategy_answer_order","strategy_correct","strategy_text","experiment"
214,28,"target simple","ci","ci_bl","ci_re","tr_gr",1286490,"ci_bl","ci_re,ci_bl,tr_gr","target",2,2,"True",61,NA,"","",NA,"","",4
214,29,"filler type a","re","ci_re","ci_bl","tr_gr",1286455,"ci_re","ci_re,ci_bl,tr_gr","target",1,1,"True",26,NA,"","",NA,"","",4
214,30,"target simple","ci","ci_bl","ci_re","tr_gr",1286491,"ci_bl","tr_gr,ci_re,ci_bl","target",3,3,"True",62,NA,"","",NA,"","",4
214,31,"filler ambiguous","ci","ci_gr","ci_gr","tr_re",1286431,"ci_gr","tr_re,ci_gr,ci_gr","target",2,2,"True",2,NA,"","",NA,"","",4
214,32,"filler type c","re","ci_re","ci_gr","sq_gr",1286430,"ci_re","sq_gr,ci_re,ci_gr","target",2,2,"True",1,NA,"","",NA,"","",4
214,33,"target simple","tr","tr_bl","tr_re","ci_gr",1286447,"tr_bl","tr_bl,tr_re,ci_gr","target",1,1,"True",18,NA,"","",NA,"","",4
214,34,"filler type b","re","ci_re","tr_gr","sq_gr",1286489,"ci_re","tr_gr,sq_gr,ci_re","target",3,3,"True",60,NA,"","",NA,"","",4
214,35,"filler ambiguous","re","tr_re","tr_re","ci_gr",1286468,"tr_re","tr_re,tr_re,ci_gr","competitor",2,1,"False",39,NA,"","",NA,"","",4
214,36,"target simple","ci","ci_bl","ci_gr","tr_re",1286492,"ci_bl","ci_bl,tr_re,ci_gr","target",1,1,"True",63,NA,"","",NA,"","",4
214,37,"filler unambiguous","gr","tr_gr","ci_bl","sq_re",1286456,"tr_gr","ci_bl,sq_re,tr_gr","target",3,3,"True",27,NA,"","",NA,"","",4
214,38,"filler type b","gr","ci_gr","sq_re","tr_re",1286434,"ci_gr","ci_gr,tr_re,sq_re","target",1,1,"True",5,NA,"","",NA,"","",4
214,39,"filler ambiguous","gr","ci_gr","ci_gr","tr_re",1286457,"ci_gr","ci_gr,ci_gr,tr_re","competitor",1,2,"False",28,NA,"","",NA,"","",4
214,40,"target simple","re","sq_re","tr_re","ci_gr",1286485,"sq_re","ci_gr,tr_re,sq_re","target",3,3,"True",56,2,"sq_re","target",3,"True","No option for square in messages",4
214,41,"filler type a","tr","tr_re","sq_re","ci_gr",1286487,"tr_re","sq_re,tr_re,ci_gr","target",2,2,"True",58,NA,"","",NA,"","",4
214,42,"target simple","ci","ci_bl","ci_gr","tr_re",1286458,"ci_bl","ci_bl,ci_gr,tr_re","target",1,1,"True",29,NA,"","",NA,"","",4
214,43,"target complex","ci","ci_gr","ci_re","sq_gr",1286484,"ci_gr","sq_gr,ci_gr,ci_re","target",2,2,"True",55,NA,"","",NA,"","",4
214,44,"filler type b","tr","tr_re","ci_gr","ci_bl",1286469,"tr_re","tr_re,ci_bl,ci_gr","target",1,1,"True",40,NA,"","",NA,"","",4
214,45,"filler type b","ci","ci_gr","tr_re","tr_bl",1286444,"ci_gr","ci_gr,tr_bl,tr_re","target",1,1,"True",15,NA,"","",NA,"","",4
214,46,"filler unambiguous","re","sq_re","ci_bl","tr_gr",1286474,"sq_re","ci_bl,tr_gr,sq_re","target",3,3,"True",45,NA,"","",NA,"","",4
214,47,"filler type a","gr","ci_gr","ci_bl","tr_re",1286460,"ci_gr","tr_re,ci_gr,ci_bl","target",2,2,"True",31,NA,"","",NA,"","",4
214,48,"filler unambiguous","ci","ci_gr","sq_bl","tr_re",1286467,"ci_gr","ci_gr,tr_re,sq_bl","target",1,1,"True",38,NA,"","",NA,"","",4
214,49,"target complex","tr","tr_gr","tr_re","sq_gr",1286488,"tr_gr","tr_re,tr_gr,sq_gr","target",2,2,"True",59,NA,"","",NA,"","",4
214,50,"filler ambiguous","tr","tr_re","tr_re","ci_bl",1286476,"tr_re","ci_bl,tr_re,tr_re","target",2,2,"True",47,NA,"","",NA,"","",4
214,51,"target complex","ci","ci_gr","ci_re","sq_gr",1286486,"ci_gr","ci_re,ci_gr,sq_gr","target",2,2,"True",57,NA,"","",NA,"","",4
214,52,"filler ambiguous","gr","ci_gr","ci_gr","tr_bl",1286472,"ci_gr","ci_gr,tr_bl,ci_gr","competitor",1,3,"False",43,NA,"","",NA,"","",4
214,53,"filler ambiguous","ci","ci_gr","ci_gr","tr_bl",1286461,"ci_gr","ci_gr,ci_gr,tr_bl","competitor",1,2,"False",32,NA,"","",NA,"","",4
214,54,"filler type c","re","ci_re","ci_gr","sq_gr",1286479,"ci_re","ci_gr,sq_gr,ci_re","target",3,3,"True",50,NA,"","",NA,"","",4
214,55,"filler type c","gr","tr_gr","tr_re","sq_re",1286481,"tr_gr","sq_re,tr_re,tr_gr","target",3,3,"True",52,NA,"","",NA,"","",4
214,56,"filler type b","tr","tr_gr","sq_re","ci_re",1286436,"tr_gr","ci_re,tr_gr,sq_re","target",2,2,"True",7,NA,"","",NA,"","",4
214,57,"target complex","ci","ci_gr","ci_re","sq_gr",1286493,"ci_gr","sq_gr,ci_gr,ci_re","target",2,2,"True",64,NA,"","",NA,"","",4
214,58,"filler ambiguous","gr","ci_gr","ci_gr","tr_bl",1286463,"ci_gr","ci_gr,tr_bl,ci_gr","target",3,3,"True",34,NA,"","",NA,"","",4
214,59,"target simple","ci","ci_bl","ci_re","tr_gr",1286433,"ci_re","ci_re,ci_bl,tr_gr","competitor",2,1,"False",4,NA,"","",NA,"","",4
214,60,"filler type c","tr","tr_re","ci_re","ci_bl",1286437,"tr_re","ci_bl,tr_re,ci_re","target",2,2,"True",8,NA,"","",NA,"","",4
214,61,"filler type c","ci","ci_gr","tr_gr","tr_bl",1286448,"ci_gr","tr_gr,tr_bl,ci_gr","target",3,3,"True",19,NA,"","",NA,"","",4
214,62,"filler type c","re","ci_re","ci_gr","sq_gr",1286451,"ci_re","ci_re,sq_gr,ci_gr","target",1,1,"True",22,NA,"","",NA,"","",4
214,63,"target complex","tr","tr_re","tr_gr","sq_re",1286439,"tr_re","sq_re,tr_gr,tr_re","target",3,3,"True",10,NA,"","",NA,"","",4
214,64,"filler type a","tr","tr_gr","sq_gr","ci_re",1286454,"tr_gr","tr_gr,ci_re,sq_gr","target",1,1,"True",25,NA,"","",NA,"","",4
214,65,"filler type c","re","tr_re","tr_gr","sq_gr",1286464,"tr_re","sq_gr,tr_re,tr_gr","target",2,2,"True",35,NA,"","",NA,"","",4
214,66,"filler unambiguous","tr","tr_re","sq_bl","ci_gr",1286438,"tr_re","sq_bl,tr_re,ci_gr","target",2,2,"True",9,NA,"","",NA,"","",4
215,1,"filler type b","gr","tr_gr","ci_bl","ci_re",1287256,"tr_gr","tr_gr,ci_re,ci_bl","target",1,1,"True",35,NA,"","",NA,"","",4
215,2,"target complex","gr","tr_gr","ci_gr","tr_bl",1287235,"ci_gr","tr_bl,ci_gr,tr_gr","competitor",3,2,"False",14,NA,"","",NA,"","",4
215,3,"filler ambiguous","gr","ci_gr","ci_gr","tr_re",1287267,"ci_gr","ci_gr,tr_re,ci_gr","competitor",1,3,"False",46,NA,"","",NA,"","",4
215,4,"filler type a","gr","ci_gr","ci_bl","tr_re",1287282,"ci_gr","ci_bl,tr_re,ci_gr","target",3,3,"True",61,NA,"","",NA,"","",4
215,5,"target complex","re","ci_re","tr_re","ci_bl",1287255,"tr_re","ci_re,tr_re,ci_bl","competitor",1,2,"False",34,NA,"","",NA,"","",4
215,6,"filler unambiguous","gr","ci_gr","tr_bl","sq_re",1287227,"ci_gr","tr_bl,sq_re,ci_gr","target",3,3,"True",6,NA,"","",NA,"","",4
215,7,"target complex","tr","tr_re","tr_gr","sq_re",1287264,"tr_re","tr_gr,sq_re,tr_re","target",3,3,"True",43,NA,"","",NA,"","",4
215,8,"target simple","ci","ci_bl","ci_gr","tr_re",1287272,"ci_bl","ci_bl,tr_re,ci_gr","target",1,1,"True",51,NA,"","",NA,"","",4
215,9,"filler ambiguous","tr","tr_re","tr_re","ci_bl",1287277,"tr_re","tr_re,ci_bl,tr_re","competitor",3,1,"False",56,NA,"","",NA,"","",4
215,10,"filler type c","gr","ci_gr","ci_re","sq_re",1287231,"ci_gr","sq_re,ci_gr,ci_re","target",2,2,"True",10,NA,"","",NA,"","",4
215,11,"filler type c","gr","tr_gr","tr_re","sq_re",1287259,"tr_gr","tr_gr,tr_re,sq_re","target",1,1,"True",38,NA,"","",NA,"","",4
215,12,"target simple","re","sq_re","tr_re","ci_gr",1287223,"sq_re","sq_re,ci_gr,tr_re","target",1,1,"True",2,NA,"","",NA,"","",4
215,13,"filler type a","re","ci_re","ci_bl","tr_gr",1287224,"ci_re","ci_bl,ci_re,tr_gr","target",2,2,"True",3,NA,"","",NA,"","",4
215,14,"filler unambiguous","gr","tr_gr","ci_re","sq_bl",1287266,"tr_gr","ci_re,sq_bl,tr_gr","target",3,3,"True",45,NA,"","",NA,"","",4
215,15,"target complex","tr","tr_gr","tr_re","sq_gr",1287241,"tr_gr","tr_re,tr_gr,sq_gr","target",2,2,"True",20,NA,"","",NA,"","",4
215,16,"filler type c","re","tr_re","tr_gr","sq_gr",1287270,"tr_re","tr_re,sq_gr,tr_gr","target",1,1,"True",49,NA,"","",NA,"","",4
215,17,"target complex","ci","ci_re","ci_gr","sq_re",1287286,"ci_re","sq_re,ci_re,ci_gr","target",2,2,"True",65,1,"ci_re","target",2,"True","it is a circle",4
215,18,"target simple","re","sq_re","ci_re","tr_gr",1287275,"sq_re","tr_gr,sq_re,ci_re","target",2,2,"True",54,2,"sq_re","target",2,"True","red was chosen with no square option for previous person",4
215,19,"filler unambiguous","re","sq_re","tr_bl","ci_gr",1287287,"sq_re","sq_re,tr_bl,ci_gr","target",1,1,"True",66,NA,"","",NA,"","",4
215,20,"filler unambiguous","re","sq_bl","tr_gr","ci_re",1287254,"ci_re","ci_re,sq_bl,tr_gr","target",1,1,"True",33,NA,"","",NA,"","",4
215,21,"filler type c","tr","tr_re","ci_re","ci_bl",1287253,"tr_re","tr_re,ci_re,ci_bl","target",1,1,"True",32,NA,"","",NA,"","",4
215,22,"filler type c","gr","ci_gr","ci_re","sq_re",1287239,"ci_gr","ci_gr,ci_re,sq_re","target",1,1,"True",18,NA,"","",NA,"","",4
215,23,"filler unambiguous","ci","ci_gr","tr_re","sq_bl",1287252,"ci_gr","sq_bl,ci_gr,tr_re","target",2,2,"True",31,NA,"","",NA,"","",4
215,24,"target complex","re","ci_re","tr_re","ci_bl",1287250,"ci_re","ci_bl,tr_re,ci_re","target",3,3,"True",29,NA,"","",NA,"","",4
215,25,"target complex","ci","ci_re","ci_gr","sq_re",1287263,"ci_gr","ci_re,sq_re,ci_gr","competitor",1,3,"False",42,NA,"","",NA,"","",4
215,26,"target simple","gr","sq_gr","tr_gr","ci_re",1287245,"sq_gr","ci_re,sq_gr,tr_gr","target",2,2,"True",24,NA,"","",NA,"","",4
215,27,"target simple","gr","sq_gr","tr_gr","ci_re",1287248,"sq_gr","tr_gr,sq_gr,ci_re","target",2,2,"True",27,NA,"","",NA,"","",4
215,28,"target simple","ci","ci_bl","ci_re","tr_gr",1287244,"ci_bl","ci_re,tr_gr,ci_bl","target",3,3,"True",23,NA,"","",NA,"","",4
215,29,"filler type a","re","ci_re","ci_bl","tr_gr",1287257,"ci_re","tr_gr,ci_bl,ci_re","target",3,3,"True",36,NA,"","",NA,"","",4
215,30,"target simple","ci","ci_bl","ci_re","tr_gr",1287271,"ci_bl","ci_bl,tr_gr,ci_re","target",1,1,"True",50,NA,"","",NA,"","",4
215,31,"filler ambiguous","ci","ci_gr","ci_gr","tr_re",1287276,"ci_gr","ci_gr,ci_gr,tr_re","target",2,2,"True",55,NA,"","",NA,"","",4
215,32,"filler type c","re","ci_re","ci_gr","sq_gr",1287243,"ci_re","ci_re,sq_gr,ci_gr","target",1,1,"True",22,NA,"","",NA,"","",4
215,33,"target simple","tr","tr_bl","tr_re","ci_gr",1287249,"tr_bl","tr_bl,ci_gr,tr_re","target",1,1,"True",28,NA,"","",NA,"","",4
215,34,"filler type b","re","ci_re","tr_gr","sq_gr",1287234,"ci_re","sq_gr,ci_re,tr_gr","target",2,2,"True",13,NA,"","",NA,"","",4
215,35,"filler ambiguous","re","tr_re","tr_re","ci_gr",1287240,"tr_re","ci_gr,tr_re,tr_re","target",2,2,"True",19,NA,"","",NA,"","",4
215,36,"target simple","ci","ci_bl","ci_gr","tr_re",1287269,"ci_bl","tr_re,ci_bl,ci_gr","target",2,2,"True",48,NA,"","",NA,"","",4
215,37,"filler unambiguous","gr","tr_gr","ci_bl","sq_re",1287279,"tr_gr","sq_re,ci_bl,tr_gr","target",3,3,"True",58,NA,"","",NA,"","",4
215,38,"filler type b","gr","ci_gr","sq_re","tr_re",1287285,"ci_gr","tr_re,ci_gr,sq_re","target",2,2,"True",64,NA,"","",NA,"","",4
215,39,"filler ambiguous","gr","ci_gr","ci_gr","tr_re",1287247,"ci_gr","tr_re,ci_gr,ci_gr","target",2,2,"True",26,NA,"","",NA,"","",4
215,40,"target simple","re","sq_re","tr_re","ci_gr",1287246,"sq_re","sq_re,tr_re,ci_gr","target",1,1,"True",25,NA,"","",NA,"","",4
215,41,"filler type a","tr","tr_re","sq_re","ci_gr",1287225,"tr_re","ci_gr,tr_re,sq_re","target",2,2,"True",4,NA,"","",NA,"","",4
215,42,"target simple","ci","ci_bl","ci_gr","tr_re",1287268,"ci_bl","tr_re,ci_gr,ci_bl","target",3,3,"True",47,NA,"","",NA,"","",4
215,43,"target complex","ci","ci_gr","ci_re","sq_gr",1287242,"ci_re","sq_gr,ci_re,ci_gr","competitor",3,2,"False",21,NA,"","",NA,"","",4
215,44,"filler type b","tr","tr_re","ci_gr","ci_bl",1287229,"tr_re","ci_bl,ci_gr,tr_re","target",3,3,"True",8,NA,"","",NA,"","",4
215,45,"filler type b","ci","ci_gr","tr_re","tr_bl",1287258,"ci_gr","ci_gr,tr_re,tr_bl","target",1,1,"True",37,NA,"","",NA,"","",4
215,46,"filler unambiguous","re","sq_re","ci_bl","tr_gr",1287222,"sq_re","sq_re,ci_bl,tr_gr","target",1,1,"True",1,NA,"","",NA,"","",4
215,47,"filler type a","gr","ci_gr","ci_bl","tr_re",1287278,"ci_gr","ci_gr,ci_bl,tr_re","target",1,1,"True",57,NA,"","",NA,"","",4
215,48,"filler unambiguous","ci","ci_gr","sq_bl","tr_re",1287260,"ci_gr","tr_re,ci_gr,sq_bl","target",2,2,"True",39,NA,"","",NA,"","",4
215,49,"target complex","tr","tr_gr","tr_re","sq_gr",1287226,"tr_gr","tr_gr,tr_re,sq_gr","target",1,1,"True",5,NA,"","",NA,"","",4
215,50,"filler ambiguous","tr","tr_re","tr_re","ci_bl",1287284,"tr_re","tr_re,ci_bl,tr_re","competitor",1,3,"False",63,NA,"","",NA,"","",4
215,51,"target complex","ci","ci_gr","ci_re","sq_gr",1287233,"ci_re","ci_re,ci_gr,sq_gr","competitor",2,1,"False",12,NA,"","",NA,"","",4
215,52,"filler ambiguous","gr","ci_gr","ci_gr","tr_bl",1287273,"ci_gr","ci_gr,tr_bl,ci_gr","competitor",3,1,"False",52,NA,"","",NA,"","",4
215,53,"filler ambiguous","ci","ci_gr","ci_gr","tr_bl",1287274,"ci_gr","ci_gr,ci_gr,tr_bl","target",1,1,"True",53,NA,"","",NA,"","",4
215,54,"filler type c","re","ci_re","ci_gr","sq_gr",1287261,"ci_re","ci_re,sq_gr,ci_gr","target",1,1,"True",40,NA,"","",NA,"","",4
215,55,"filler type c","gr","tr_gr","tr_re","sq_re",1287238,"tr_gr","tr_gr,tr_re,sq_re","target",1,1,"True",17,NA,"","",NA,"","",4
215,56,"filler type b","tr","tr_gr","sq_re","ci_re",1287281,"tr_gr","sq_re,tr_gr,ci_re","target",2,2,"True",60,NA,"","",NA,"","",4
215,57,"target complex","ci","ci_gr","ci_re","sq_gr",1287265,"ci_re","ci_gr,sq_gr,ci_re","competitor",1,3,"False",44,NA,"","",NA,"","",4
215,58,"filler ambiguous","gr","ci_gr","ci_gr","tr_bl",1287230,"ci_gr","ci_gr,tr_bl,ci_gr","target",1,1,"True",9,NA,"","",NA,"","",4
215,59,"target simple","ci","ci_bl","ci_re","tr_gr",1287236,"ci_bl","ci_bl,tr_gr,ci_re","target",1,1,"True",15,NA,"","",NA,"","",4
215,60,"filler type c","tr","tr_re","ci_re","ci_bl",1287283,"tr_re","ci_bl,tr_re,ci_re","target",2,2,"True",62,NA,"","",NA,"","",4
215,61,"filler type c","ci","ci_gr","tr_gr","tr_bl",1287251,"ci_gr","tr_bl,tr_gr,ci_gr","target",3,3,"True",30,NA,"","",NA,"","",4
215,62,"filler type c","re","ci_re","ci_gr","sq_gr",1287262,"ci_re","ci_gr,sq_gr,ci_re","target",3,3,"True",41,NA,"","",NA,"","",4
215,63,"target complex","tr","tr_re","tr_gr","sq_re",1287232,"tr_gr","tr_gr,sq_re,tr_re","competitor",3,1,"False",11,NA,"","",NA,"","",4
215,64,"filler type a","tr","tr_gr","sq_gr","ci_re",1287228,"tr_gr","sq_gr,ci_re,tr_gr","target",3,3,"True",7,NA,"","",NA,"","",4
215,65,"filler type c","re","tr_re","tr_gr","sq_gr",1287280,"tr_re","sq_gr,tr_re,tr_gr","target",2,2,"True",59,NA,"","",NA,"","",4
215,66,"filler unambiguous","tr","tr_re","sq_bl","ci_gr",1287237,"tr_re","ci_gr,sq_bl,tr_re","target",3,3,"True",16,NA,"","",NA,"","",4
216,1,"filler type b","gr","tr_gr","ci_bl","ci_re",1288107,"tr_gr","ci_re,tr_gr,ci_bl","target",2,2,"True",28,NA,"","",NA,"","",4
216,2,"target complex","gr","tr_gr","ci_gr","tr_bl",1288125,"tr_gr","tr_bl,ci_gr,tr_gr","target",3,3,"True",46,2,"ci_gr","competitor",2,"False","I think they meant to indicate the green circle by clicking on the green paint otherwise they could have just clicked onthe circle",4
216,3,"filler ambiguous","gr","ci_gr","ci_gr","tr_re",1288116,"ci_gr","tr_re,ci_gr,ci_gr","target",2,2,"True",37,NA,"","",NA,"","",4
216,4,"filler type a","gr","ci_gr","ci_bl","tr_re",1288096,"ci_gr","ci_gr,tr_re,ci_bl","target",1,1,"True",17,NA,"","",NA,"","",4
216,5,"target complex","re","ci_re","tr_re","ci_bl",1288134,"ci_re","tr_re,ci_re,ci_bl","target",2,2,"True",55,NA,"","",NA,"","",4
216,6,"filler unambiguous","gr","ci_gr","tr_bl","sq_re",1288112,"ci_gr","sq_re,ci_gr,tr_bl","target",2,2,"True",33,NA,"","",NA,"","",4
216,7,"target complex","tr","tr_re","tr_gr","sq_re",1288128,"tr_gr","tr_re,tr_gr,sq_re","competitor",1,2,"False",49,NA,"","",NA,"","",4
216,8,"target simple","ci","ci_bl","ci_gr","tr_re",1288120,"ci_bl","ci_gr,ci_bl,tr_re","target",2,2,"True",41,NA,"","",NA,"","",4
216,9,"filler ambiguous","tr","tr_re","tr_re","ci_bl",1288100,"tr_re","ci_bl,tr_re,tr_re","target",2,2,"True",21,NA,"","",NA,"","",4
216,10,"filler type c","gr","ci_gr","ci_re","sq_re",1288135,"ci_gr","sq_re,ci_re,ci_gr","target",3,3,"True",56,NA,"","",NA,"","",4
216,11,"filler type c","gr","tr_gr","tr_re","sq_re",1288131,"tr_gr","sq_re,tr_re,tr_gr","target",3,3,"True",52,NA,"","",NA,"","",4
216,12,"target simple","re","sq_re","tr_re","ci_gr",1288130,"sq_re","ci_gr,tr_re,sq_re","target",3,3,"True",51,NA,"","",NA,"","",4
216,13,"filler type a","re","ci_re","ci_bl","tr_gr",1288084,"ci_re","ci_bl,tr_gr,ci_re","target",3,3,"True",5,NA,"","",NA,"","",4
216,14,"filler unambiguous","gr","tr_gr","ci_re","sq_bl",1288144,"tr_gr","tr_gr,ci_re,sq_bl","target",1,1,"True",65,NA,"","",NA,"","",4
216,15,"target complex","tr","tr_gr","tr_re","sq_gr",1288129,"tr_re","tr_re,tr_gr,sq_gr","competitor",2,1,"False",50,NA,"","",NA,"","",4
216,16,"filler type c","re","tr_re","tr_gr","sq_gr",1288133,"tr_re","sq_gr,tr_re,tr_gr","target",2,2,"True",54,NA,"","",NA,"","",4
216,17,"target complex","ci","ci_re","ci_gr","sq_re",1288117,"ci_re","sq_re,ci_gr,ci_re","target",3,3,"True",38,NA,"","",NA,"","",4
216,18,"target simple","re","sq_re","ci_re","tr_gr",1288093,"sq_re","sq_re,ci_re,tr_gr","target",1,1,"True",14,NA,"","",NA,"","",4
216,19,"filler unambiguous","re","sq_re","tr_bl","ci_gr",1288136,"sq_re","ci_gr,sq_re,tr_bl","target",2,2,"True",57,NA,"","",NA,"","",4
216,20,"filler unambiguous","re","sq_bl","tr_gr","ci_re",1288087,"ci_re","tr_gr,ci_re,sq_bl","target",2,2,"True",8,NA,"","",NA,"","",4
216,21,"filler type c","tr","tr_re","ci_re","ci_bl",1288090,"tr_re","ci_re,tr_re,ci_bl","target",2,2,"True",11,NA,"","",NA,"","",4
216,22,"filler type c","gr","ci_gr","ci_re","sq_re",1288111,"ci_gr","ci_gr,sq_re,ci_re","target",1,1,"True",32,NA,"","",NA,"","",4
216,23,"filler unambiguous","ci","ci_gr","tr_re","sq_bl",1288106,"ci_gr","sq_bl,tr_re,ci_gr","target",3,3,"True",27,NA,"","",NA,"","",4
216,24,"target complex","re","ci_re","tr_re","ci_bl",1288104,"tr_re","ci_re,ci_bl,tr_re","competitor",1,3,"False",25,NA,"","",NA,"","",4
216,25,"target complex","ci","ci_re","ci_gr","sq_re",1288095,"ci_re","sq_re,ci_re,ci_gr","target",2,2,"True",16,NA,"","",NA,"","",4
216,26,"target simple","gr","sq_gr","tr_gr","ci_re",1288092,"sq_gr","ci_re,sq_gr,tr_gr","target",2,2,"True",13,NA,"","",NA,"","",4
216,27,"target simple","gr","sq_gr","tr_gr","ci_re",1288109,"sq_gr","sq_gr,tr_gr,ci_re","target",1,1,"True",30,NA,"","",NA,"","",4
216,28,"target simple","ci","ci_bl","ci_re","tr_gr",1288083,"ci_bl","tr_gr,ci_bl,ci_re","target",2,2,"True",4,NA,"","",NA,"","",4
216,29,"filler type a","re","ci_re","ci_bl","tr_gr",1288132,"ci_re","tr_gr,ci_bl,ci_re","target",3,3,"True",53,NA,"","",NA,"","",4
216,30,"target simple","ci","ci_bl","ci_re","tr_gr",1288097,"ci_bl","ci_re,ci_bl,tr_gr","target",2,2,"True",18,NA,"","",NA,"","",4
216,31,"filler ambiguous","ci","ci_gr","ci_gr","tr_re",1288080,"ci_gr","ci_gr,ci_gr,tr_re","competitor",1,2,"False",1,NA,"","",NA,"","",4
216,32,"filler type c","re","ci_re","ci_gr","sq_gr",1288139,"ci_re","ci_gr,sq_gr,ci_re","target",3,3,"True",60,NA,"","",NA,"","",4
216,33,"target simple","tr","tr_bl","tr_re","ci_gr",1288127,"tr_bl","ci_gr,tr_re,tr_bl","target",3,3,"True",48,NA,"","",NA,"","",4
216,34,"filler type b","re","ci_re","tr_gr","sq_gr",1288145,"ci_re","ci_re,tr_gr,sq_gr","target",1,1,"True",66,NA,"","",NA,"","",4
216,35,"filler ambiguous","re","tr_re","tr_re","ci_gr",1288115,"tr_re","ci_gr,tr_re,tr_re","target",2,2,"True",36,NA,"","",NA,"","",4
216,36,"target simple","ci","ci_bl","ci_gr","tr_re",1288123,"ci_bl","ci_gr,tr_re,ci_bl","target",3,3,"True",44,NA,"","",NA,"","",4
216,37,"filler unambiguous","gr","tr_gr","ci_bl","sq_re",1288119,"tr_gr","tr_gr,sq_re,ci_bl","target",1,1,"True",40,NA,"","",NA,"","",4
216,38,"filler type b","gr","ci_gr","sq_re","tr_re",1288126,"ci_gr","ci_gr,sq_re,tr_re","target",1,1,"True",47,NA,"","",NA,"","",4
216,39,"filler ambiguous","gr","ci_gr","ci_gr","tr_re",1288137,"ci_gr","ci_gr,tr_re,ci_gr","competitor",1,3,"False",58,NA,"","",NA,"","",4
216,40,"target simple","re","sq_re","tr_re","ci_gr",1288110,"sq_re","sq_re,tr_re,ci_gr","target",1,1,"True",31,NA,"","",NA,"","",4
216,41,"filler type a","tr","tr_re","sq_re","ci_gr",1288088,"tr_re","ci_gr,sq_re,tr_re","target",3,3,"True",9,NA,"","",NA,"","",4
216,42,"target simple","ci","ci_bl","ci_gr","tr_re",1288121,"ci_bl","ci_bl,tr_re,ci_gr","target",1,1,"True",42,1,"ci_bl","target",1,"True","Becuase if the previous participant had meant the green circle then they could have just clicked on the green paint",4
216,43,"target complex","ci","ci_gr","ci_re","sq_gr",1288089,"ci_re","ci_gr,sq_gr,ci_re","competitor",1,3,"False",10,NA,"","",NA,"","",4
216,44,"filler type b","tr","tr_re","ci_gr","ci_bl",1288085,"tr_re","ci_gr,ci_bl,tr_re","target",3,3,"True",6,NA,"","",NA,"","",4
216,45,"filler type b","ci","ci_gr","tr_re","tr_bl",1288105,"ci_gr","tr_bl,ci_gr,tr_re","target",2,2,"True",26,NA,"","",NA,"","",4
216,46,"filler unambiguous","re","sq_re","ci_bl","tr_gr",1288098,"sq_re","tr_gr,ci_bl,sq_re","target",3,3,"True",19,NA,"","",NA,"","",4
216,47,"filler type a","gr","ci_gr","ci_bl","tr_re",1288122,"ci_gr","ci_bl,tr_re,ci_gr","target",3,3,"True",43,NA,"","",NA,"","",4
216,48,"filler unambiguous","ci","ci_gr","sq_bl","tr_re",1288138,"ci_gr","ci_gr,sq_bl,tr_re","target",1,1,"True",59,NA,"","",NA,"","",4
216,49,"target complex","tr","tr_gr","tr_re","sq_gr",1288143,"tr_gr","sq_gr,tr_re,tr_gr","target",3,3,"True",64,NA,"","",NA,"","",4
216,50,"filler ambiguous","tr","tr_re","tr_re","ci_bl",1288091,"tr_re","ci_bl,tr_re,tr_re","target",2,2,"True",12,NA,"","",NA,"","",4
216,51,"target complex","ci","ci_gr","ci_re","sq_gr",1288141,"ci_re","sq_gr,ci_gr,ci_re","competitor",2,3,"False",62,NA,"","",NA,"","",4
216,52,"filler ambiguous","gr","ci_gr","ci_gr","tr_bl",1288082,"ci_gr","ci_gr,ci_gr,tr_bl","competitor",2,1,"False",3,NA,"","",NA,"","",4
216,53,"filler ambiguous","ci","ci_gr","ci_gr","tr_bl",1288113,"ci_gr","ci_gr,ci_gr,tr_bl","competitor",1,2,"False",34,NA,"","",NA,"","",4
216,54,"filler type c","re","ci_re","ci_gr","sq_gr",1288102,"ci_re","ci_gr,sq_gr,ci_re","target",3,3,"True",23,NA,"","",NA,"","",4
216,55,"filler type c","gr","tr_gr","tr_re","sq_re",1288081,"tr_gr","tr_gr,tr_re,sq_re","target",1,1,"True",2,NA,"","",NA,"","",4
216,56,"filler type b","tr","tr_gr","sq_re","ci_re",1288099,"tr_gr","ci_re,tr_gr,sq_re","target",2,2,"True",20,NA,"","",NA,"","",4
216,57,"target complex","ci","ci_gr","ci_re","sq_gr",1288094,"ci_re","sq_gr,ci_gr,ci_re","competitor",2,3,"False",15,NA,"","",NA,"","",4
216,58,"filler ambiguous","gr","ci_gr","ci_gr","tr_bl",1288140,"ci_gr","ci_gr,ci_gr,tr_bl","competitor",1,2,"False",61,NA,"","",NA,"","",4
216,59,"target simple","ci","ci_bl","ci_re","tr_gr",1288118,"ci_bl","tr_gr,ci_re,ci_bl","target",3,3,"True",39,NA,"","",NA,"","",4
216,60,"filler type c","tr","tr_re","ci_re","ci_bl",1288142,"tr_re","ci_bl,ci_re,tr_re","target",3,3,"True",63,NA,"","",NA,"","",4
216,61,"filler type c","ci","ci_gr","tr_gr","tr_bl",1288103,"ci_gr","ci_gr,tr_gr,tr_bl","target",1,1,"True",24,NA,"","",NA,"","",4
